model_period,block_id,block_kind,block_order,block_period,source_hour_index,source_timestamp,source_week_index,source_role,scored,annual_weight,heat_demand_mw,wind_cf,pv_cf,ambient_temperature_c,wind_available_mw,pv_available_mw,minimum_heat_constrained_net_chp_mw,positive_surplus_pressure_mw
413,representative_week_08,representative_week,3,77,1252,2024-02-22T04:00:00,8,representative_scored,true,10,338.02037037037,0.367,0.0,1.09,385.34999999999997,0.0,222.21056520843968,0.0
414,representative_week_08,representative_week,3,78,1253,2024-02-22T05:00:00,8,representative_scored,true,10,348.590740740741,0.225,0.0,0.89,236.25,0.0,227.54796372094418,0.0
415,representative_week_08,representative_week,3,79,1254,2024-02-22T06:00:00,8,representative_scored,true,10,351.410648148148,0.123,0.0,0.85,129.15,0.0,228.97184661949262,0.0
416,representative_week_08,representative_week,3,80,1255,2024-02-22T07:00:00,8,representative_scored,true,10,357.107407407407,0.07,0.0,0.78,73.5,0.0,231.84836592119026,0.0
417,representative_week_08,representative_week,3,81,1256,2024-02-22T08:00:00,8,representative_scored,true,10,373.215277777778,0.028,0.1742788364521875,1.18,29.400000000000002,34.8557672904375,239.98186742984325,0.0
418,representative_week_08,representative_week,3,82,1257,2024-02-22T09:00:00,8,representative_scored,true,10,378.523148148148,0.008,0.4121511478906876,2.71,8.4,82.43022957813751,242.66202133426933,0.0
419,representative_week_08,representative_week,3,83,1258,2024-02-22T10:00:00,8,representative_scored,true,10,369.363888888889,0.029,0.5755285818427499,4.78,30.450000000000003,115.10571636854998,238.03714869186481,0.0
420,representative_week_08,representative_week,3,84,1259,2024-02-22T11:00:00,8,representative_scored,true,10,343.818518518518,0.072,0.6821049658776,6.35,75.6,136.42099317551998,225.13827977442602,0.0
421,representative_week_08,representative_week,3,85,1260,2024-02-22T12:00:00,8,representative_scored,true,10,322.903703703704,0.078,0.609130352235,7.76,81.9,121.826070447,214.5775616944997,0.0
422,representative_week_08,representative_week,3,86,1261,2024-02-22T13:00:00,8,representative_scored,true,10,344.736574074074,0.06,0.5525114796566876,8.73,63.0,110.50229593133751,225.60184237298512,0.0
423,representative_week_08,representative_week,3,87,1262,2024-02-22T14:00:00,8,representative_scored,true,10,397.567592592593,0.041,0.5618349612829875,9.41,43.050000000000004,112.3669922565975,252.27831536065239,0.0
424,representative_week_08,representative_week,3,88,1263,2024-02-22T15:00:00,8,representative_scored,true,10,400.387962962963,0.034,0.2914286526421875,9.42,35.7,58.2857305284375,253.70243202753096,0.0
425,representative_week_08,representative_week,3,89,1264,2024-02-22T16:00:00,8,representative_scored,true,10,379.212962962963,0.034,0.1607476210911875,9.16,35.7,32.1495242182375,243.0103361460963,0.0
426,representative_week_08,representative_week,3,90,1265,2024-02-22T17:00:00,8,representative_scored,true,10,318.597685185185,0.046,0.11441660820480001,7.91,48.3,22.883321640960002,212.4032824563774,0.0
427,representative_week_08,representative_week,3,91,1266,2024-02-22T18:00:00,8,representative_scored,true,10,310.926388888889,0.066,0.0078384207031875,7.36,69.3,1.5676841406375,208.5297412268666,0.0
428,representative_week_08,representative_week,3,92,1267,2024-02-22T19:00:00,8,representative_scored,true,10,303.780092592593,0.093,0.0,6.97,97.65,0.0,204.9212932836724,0.0
429,representative_week_08,representative_week,3,93,1268,2024-02-22T20:00:00,8,representative_scored,true,10,304.802777777778,0.118,0.0,6.72,123.89999999999999,0.0,205.4376875248304,0.0
430,representative_week_08,representative_week,3,94,1269,2024-02-22T21:00:00,8,representative_scored,true,10,339.599074074074,0.132,0.0,6.55,138.6,0.0,223.0077152140302,0.0
431,representative_week_08,representative_week,3,95,1270,2024-02-22T22:00:00,8,representative_scored,true,10,319.073148148148,0.136,0.0,6.34,142.8,0.0,212.6433625313749,0.0
432,representative_week_08,representative_week,3,96,1271,2024-02-22T23:00:00,8,representative_scored,true,10,299.81712962963,0.138,0.0,6.0,144.9,0.0,202.92023637814347,0.0
433,representative_week_08,representative_week,3,97,1272,2024-02-23T00:00:00,8,representative_scored,true,10,309.787962962963,0.126,0.0,5.53,132.3,0.0,207.95490490318718,0.0
434,representative_week_08,representative_week,3,98,1273,2024-02-23T01:00:00,8,representative_scored,true,10,352.538425925926,0.118,0.0,4.51,123.89999999999999,0.0,229.54130627158017,0.0
435,representative_week_08,representative_week,3,99,1274,2024-02-23T02:00:00,8,representative_scored,true,10,361.39537037037,0.135,0.0,1.69,141.75,0.0,234.01352819443898,0.0
436,representative_week_08,representative_week,3,100,1275,2024-02-23T03:00:00,8,representative_scored,true,10,362.379166666667,0.167,0.0,-1.76,175.35000000000002,0.0,234.51028589587025,0.0
437,representative_week_08,representative_week,3,101,1276,2024-02-23T04:00:00,8,representative_scored,true,10,359.655092592593,0.19,0.0,-2.65,199.5,0.0,233.13479304164926,0.0
438,representative_week_08,representative_week,3,102,1277,2024-02-23T05:00:00,8,representative_scored,true,10,356.696759259259,0.186,0.0,-3.19,195.3,0.0,231.64101341240485,0.0
439,representative_week_08,representative_week,3,103,1278,2024-02-23T06:00:00,8,representative_scored,true,10,357.378703703704,0.17,0.0,-3.42,178.5,0.0,231.98535416262052,0.0
440,representative_week_08,representative_week,3,104,1279,2024-02-23T07:00:00,8,representative_scored,true,10,351.186574074074,0.17,0.0085572251420875,-3.39,178.5,1.7114450284175,228.85870274773143,0.0
441,representative_week_08,representative_week,3,105,1280,2024-02-23T08:00:00,8,representative_scored,true,10,371.354166666667,0.179,0.1883188656101875,-2.67,187.95,37.663773122037504,239.04211874290104,0.0
442,representative_week_08,representative_week,3,106,1281,2024-02-23T09:00:00,8,representative_scored,true,10,410.349074074074,0.095,0.40567010932968744,3.23,99.75,81.13402186593748,258.732191417643,0.0
443,representative_week_08,representative_week,3,107,1282,2024-02-23T10:00:00,8,representative_scored,true,10,403.638425925926,0.132,0.6067519962570874,6.65,138.6,121.35039925141749,255.34371947305883,0.0
444,representative_week_08,representative_week,3,108,1283,2024-02-23T11:00:00,8,representative_scored,true,10,380.491203703704,0.138,0.7274073881006875,8.28,144.9,145.4814776201375,243.65577050546153,0.0
445,representative_week_08,representative_week,3,109,1284,2024-02-23T12:00:00,8,representative_scored,true,10,383.466203703704,0.13,0.7494158562008,9.59,136.5,149.88317124015998,245.15796579458873,0.0
446,representative_week_08,representative_week,3,110,1285,2024-02-23T13:00:00,8,representative_scored,true,10,392.412962962963,0.134,0.75655961714515,10.5,140.70000000000002,151.31192342903,249.67553877348408,0.0
447,representative_week_08,representative_week,3,111,1286,2024-02-23T14:00:00,8,representative_scored,true,10,387.755092592593,0.155,0.5539953425680876,11.3,162.75,110.79906851361751,247.32359560449757,0.0
448,representative_week_08,representative_week,3,112,1287,2024-02-23T15:00:00,8,representative_scored,true,10,387.133796296296,0.182,0.4731615448509999,11.16,191.1,94.63230897019999,247.009878505523,0.0
449,representative_week_08,representative_week,3,113,1288,2024-02-23T16:00:00,8,representative_scored,true,10,380.925925925926,0.223,0.3914926509676875,10.69,234.15,78.2985301935375,243.87527896741136,0.0
450,representative_week_08,representative_week,3,114,1289,2024-02-23T17:00:00,8,representative_scored,true,10,379.341666666667,0.24,0.15986638979979997,10.11,252.0,31.973277959959994,243.0753237418601,0.0
451,representative_week_08,representative_week,3,115,1290,2024-02-23T18:00:00,8,representative_scored,true,10,375.154166666667,0.259,0.010364714158987499,8.86,271.95,2.0729428317974996,240.9608891962399,0.0
452,representative_week_08,representative_week,3,116,1291,2024-02-23T19:00:00,8,representative_scored,true,10,377.859259259259,0.3,0.0,8.14,315.0,0.0,242.32679754892715,0.0
453,representative_week_08,representative_week,3,117,1292,2024-02-23T20:00:00,8,representative_scored,true,10,378.288888888889,0.304,0.0,7.83,319.2,0.0,242.54373455924636,0.0
454,representative_week_08,representative_week,3,118,1293,2024-02-23T21:00:00,8,representative_scored,true,10,366.366203703704,0.285,0.0,7.75,299.25,0.0,236.52349875456355,0.0
455,representative_week_08,representative_week,3,119,1294,2024-02-23T22:00:00,8,representative_scored,true,10,357.322685185185,0.297,0.0,7.51,311.84999999999997,0.0,231.95706819467995,0.0
456,representative_week_08,representative_week,3,120,1295,2024-02-23T23:00:00,8,representative_scored,true,10,355.631944444444,0.388,0.0,7.13,407.40000000000003,0.0,231.10334625320888,0.0
457,representative_week_08,representative_week,3,121,1296,2024-02-24T00:00:00,8,representative_scored,true,10,354.8125,0.492,0.0,6.74,516.6,0.0,230.68957630895838,47.28957630895843
458,representative_week_08,representative_week,3,122,1297,2024-02-24T01:00:00,8,representative_scored,true,10,354.709259259259,0.572,0.0,6.48,600.5999999999999,0.0,230.63744597134925,131.2374459713492
459,representative_week_08,representative_week,3,123,1298,2024-02-24T02:00:00,8,representative_scored,true,10,350.612962962963,0.582,0.0,6.17,611.0999999999999,0.0,228.56906378675603,139.66906378675594
460,representative_week_08,representative_week,3,124,1299,2024-02-24T03:00:00,8,representative_scored,true,10,347.74212962963,0.55,0.0,2.54,577.5,0.0,227.11946637189817,104.61946637189817
461,representative_week_08,representative_week,3,125,1300,2024-02-24T04:00:00,8,representative_scored,true,10,350.75787037037,0.502,0.0,1.9,527.1,0.0,228.64223327407242,55.74223327407242
462,representative_week_08,representative_week,3,126,1301,2024-02-24T05:00:00,8,representative_scored,true,10,353.271296296296,0.406,0.0,1.17,426.3,0.0,229.91136153810476,0.0
463,representative_week_08,representative_week,3,127,1302,2024-02-24T06:00:00,8,representative_scored,true,10,350.1125,0.297,0.0,0.48,311.84999999999997,0.0,228.31636022193396,0.0
464,representative_week_08,representative_week,3,128,1303,2024-02-24T07:00:00,8,representative_scored,true,10,366.664814814815,0.216,0.009052430769400002,0.51,226.8,1.8104861538800003,236.67427932746844,0.0
465,representative_week_08,representative_week,3,129,1304,2024-02-24T08:00:00,8,representative_scored,true,10,385.298611111111,0.136,0.20666873857275,-0.16,142.8,41.33374771455,246.08322084506554,0.0
466,representative_week_08,representative_week,3,130,1305,2024-02-24T09:00:00,8,representative_scored,true,10,359.663425925926,0.138,0.40277206425600004,4.88,144.9,80.55441285120001,233.13900087159064,0.0
467,representative_week_08,representative_week,3,131,1306,2024-02-24T10:00:00,8,representative_scored,true,10,381.774074074074,0.145,0.59393749459275,7.63,152.25,118.78749891855,244.3035425481273,0.0
468,representative_week_08,representative_week,3,132,1307,2024-02-24T11:00:00,8,representative_scored,true,10,395.535185185185,0.13,0.7308775512031874,9.22,136.5,146.1755102406375,251.25207239157822,0.0
469,representative_week_08,representative_week,3,133,1308,2024-02-24T12:00:00,8,representative_scored,true,10,384.092592592593,0.131,0.78851052877035,10.58,137.55,157.70210575407,245.474254345194,0.0
470,representative_week_08,representative_week,3,134,1309,2024-02-24T13:00:00,8,representative_scored,true,10,389.660185185185,0.106,0.6436404476376,11.77,111.3,128.72808952751998,248.2855522827977,0.0
471,representative_week_08,representative_week,3,135,1310,2024-02-24T14:00:00,8,representative_scored,true,10,360.379166666667,0.085,0.46275407503359994,12.0,89.25,92.55081500671999,233.5004067099024,0.0
472,representative_week_08,representative_week,3,136,1311,2024-02-24T15:00:00,8,representative_scored,true,10,359.519907407407,0.07,0.2919548667864,11.59,73.5,58.39097335728,233.06653268926397,0.0
473,representative_week_08,representative_week,3,137,1312,2024-02-24T16:00:00,8,representative_scored,true,10,356.143055555556,0.054,0.16111397054059998,11.18,56.7,32.22279410812,231.36142648962334,0.0
474,representative_week_08,representative_week,3,138,1313,2024-02-24T17:00:00,8,representative_scored,true,10,359.484722222222,0.047,0.06944676510915,10.55,49.35,13.88935302183,233.04876629617763,0.0
475,representative_week_08,representative_week,3,139,1314,2024-02-24T18:00:00,8,representative_scored,true,10,347.865740740741,0.036,0.00572380207875,9.95,37.8,1.14476041575,227.1818825160308,0.0
476,representative_week_08,representative_week,3,140,1315,2024-02-24T19:00:00,8,representative_scored,true,10,356.256481481482,0.03,0.0,8.65,31.5,0.0,231.41869973049424,0.0
477,representative_week_08,representative_week,3,141,1316,2024-02-24T20:00:00,8,representative_scored,true,10,362.699074074074,0.043,0.0,8.98,45.15,0.0,234.6718198119589,0.0
478,representative_week_08,representative_week,3,142,1317,2024-02-24T21:00:00,8,representative_scored,true,10,356.856481481481,0.07,0.0,9.11,73.5,0.0,231.7216634862841,0.0
479,representative_week_08,representative_week,3,143,1318,2024-02-24T22:00:00,8,representative_scored,true,10,361.301388888889,0.094,0.0,8.7,98.7,0.0,233.96607322343192,0.0
480,representative_week_08,representative_week,3,144,1319,2024-02-24T23:00:00,8,representative_scored,true,10,350.891203703704,0.108,0.0,7.83,113.4,0.0,228.7095585531373,0.0
481,representative_week_08,representative_week,3,145,1320,2024-02-25T00:00:00,8,representative_scored,true,10,312.472222222222,0.12,0.0,5.37,126.0,0.0,209.31029368102077,0.0
482,representative_week_08,representative_week,3,146,1321,2024-02-25T01:00:00,8,representative_scored,true,10,316.07037037037,0.132,0.0,3.27,138.6,0.0,211.1271411424425,0.0
483,representative_week_08,representative_week,3,147,1322,2024-02-25T02:00:00,8,representative_scored,true,10,312.864814814815,0.151,0.0,1.5,158.54999999999998,0.0,209.50852922493323,0.0
484,representative_week_08,representative_week,3,148,1323,2024-02-25T03:00:00,8,representative_scored,true,10,315.15,0.142,0.0,1.65,149.1,0.0,210.66240970223336,0.0
485,representative_week_08,representative_week,3,149,1324,2024-02-25T04:00:00,8,representative_scored,true,10,314.907407407407,0.098,0.0,0.78,102.9,0.0,210.53991509726856,0.0
486,representative_week_08,representative_week,3,150,1325,2024-02-25T05:00:00,8,representative_scored,true,10,314.995833333333,0.057,0.0,0.22,59.85,0.0,210.5845648483149,0.0
487,representative_week_08,representative_week,3,151,1326,2024-02-25T06:00:00,8,representative_scored,true,10,316.804166666667,0.025,0.0,0.23,26.25,0.0,211.49766394562783,0.0
488,representative_week_08,representative_week,3,152,1327,2024-02-25T07:00:00,8,representative_scored,true,10,323.914814814815,0.008,0.0082001522347875,-0.2,8.4,1.6400304469575002,215.0881117274056,0.0
489,representative_week_08,representative_week,3,153,1328,2024-02-25T08:00:00,8,representative_scored,true,10,334.150925925926,0.002,0.19152040057200004,0.01,2.1,38.30408011440001,220.25672950558823,0.0
490,representative_week_08,representative_week,3,154,1329,2024-02-25T09:00:00,8,representative_scored,true,10,338.108796296296,0.001,0.37258924226560003,5.82,1.05,74.51784845312001,222.25521495948598,0.0
491,representative_week_08,representative_week,3,155,1330,2024-02-25T10:00:00,8,representative_scored,true,10,337.966203703704,0.002,0.47678158609395005,8.92,2.1,95.35631721879001,222.1832143138201,0.0
492,representative_week_08,representative_week,3,156,1331,2024-02-25T11:00:00,8,representative_scored,true,10,334.155092592593,0.014,0.6614596023672,10.22,14.700000000000001,132.29192047344,220.25883342055914,0.0
