ele_load(kW),heat_load(kW),cool_load(kW),solarRadiation(W/m-2),windSpeed(m/s),temperature(C)
1648.4770999999998,326.9508,218.8013,623.2,7.77,24.67
1653.0360999999998,311.04740000000004,219.4064,707.56,8.15,25.71
1606.5137,307.7383,213.2315,693.2,8.12,26.5
1559.9913000000001,288.2523,207.0566,711.74,8.14,26.95
1495.3869,262.7996,198.4817,665.32,8.21,26.9
1430.7825,299.9384,189.9068,585.62,8.33,26.57
1366.1781,274.0478,181.3319,499.12,8.38,26.22
1330.1542000000002,250.2916,176.5505,387.84,8.4,25.79
1294.1302,244.9751,171.769,260.34,8.11,25.15
1280.3538,240.92079999999999,169.9405,142.64,7.3,24.18
1266.5774000000001,251.20669999999998,168.112,42.43,6.38,22.69
1252.8011,266.8738,166.28349999999998,0.0,5.85,21.12
1254.6778,288.5354,166.53259999999997,0.0,5.91,20.0
1256.5546000000002,300.3236,166.78169999999997,0.0,5.84,19.05
1241.4358,303.7226,164.7749,0.0,5.58,18.34
1226.3168999999998,300.0237,162.7682,0.0,5.32,17.8
1211.1981,297.6932,160.76149999999998,0.0,5.15,17.47
1189.0524,285.5335,157.82209999999998,0.0,5.31,17.42
1166.9067,284.1705,154.8828,0.0,5.08,17.09
1181.4756,286.3836,156.8165,6.36,4.91,16.78
1196.0446000000002,275.0516,158.7502,47.16,5.18,17.44
1210.6135,277.03430000000003,160.6839,152.0,5.3,18.88
1251.7078999999999,279.3678,166.1384,279.84,5.52,20.78
1292.8020999999999,273.9343,171.59279999999998,376.27,5.81,22.69
1315.2967999999998,262.35540000000003,174.5785,449.93,5.91,24.17
1337.7915,263.8196,177.56419999999997,545.0,5.8,25.37
1360.2862,274.4028,180.5499,646.16,5.48,26.4
1335.8113999999998,278.52029999999996,177.3014,749.2,5.05,27.19
1311.3367,252.67669999999998,174.0528,619.88,4.61,27.78
1308.6468,252.15830000000003,173.69580000000002,591.71,4.23,28.14
1305.9569000000001,282.62330000000003,173.33880000000002,489.12,3.8,28.28
1303.267,289.4028,172.9818,388.48,3.3,28.17
1356.8483,289.038,180.0936,252.73,2.48,27.73
1410.4295000000002,289.29810000000003,187.2054,136.64,2.19,26.56
1427.842,315.45279999999997,189.5165,40.8,2.38,24.42
1445.2545,327.4636,191.8277,0.0,2.94,22.97
1462.6670000000001,339.671,194.1388,0.0,3.3,22.18
1483.26,354.5075,196.8721,0.0,3.39,21.43
1503.8529,378.1179,199.6054,0.0,3.3,20.64
1759.5682000000002,436.4496,233.5463,0.0,3.02,19.81
1786.0734999999997,436.9706,237.0643,0.0,2.66,19.12
1843.3531,463.4794,244.667,0.0,2.18,18.61
1948.4407,507.51169999999996,258.6152,0.0,1.77,18.21
2101.4161,552.1054,278.9196,6.68,1.32,17.87
2255.154,567.0197000000001,299.32509999999996,41.79,0.69,19.06
2399.9836999999998,579.0323,318.54830000000004,137.1,0.96,20.05
2528.3899,595.7302000000001,335.5915,204.73,2.41,21.3
2612.5196,612.601,346.75800000000004,315.63,3.15,22.54
2654.5071999999996,619.4477,352.33099999999996,384.34,3.54,23.42
2676.6977,618.578,355.2763,427.65,3.64,24.15
2678.4952999999996,612.9414999999999,355.51489999999995,365.96,3.53,24.94
2658.0252,608.2571,352.7979,399.59,3.41,25.6
2621.7992,605.8912,347.9897,363.51,3.14,25.98
2568.8206,663.2982000000001,340.95779999999996,209.98,2.77,26.3
2493.0095,638.0901,330.8955,193.43,2.51,26.31
2403.9552,604.4331,319.0754,162.7,2.63,26.08
2318.2743,561.9377,307.703,129.59,3.14,25.48
2224.0525,539.0988,295.197,65.62,3.73,24.28
2125.8327,529.7007,282.1604,25.06,3.93,22.24
2055.0504,516.707,272.7655,0.0,4.27,20.16
1996.6195,531.3390999999999,265.01,0.0,4.38,18.86
1925.7587000000003,525.5354,255.6047,0.0,3.97,17.98
1874.9598999999998,505.3178,248.8622,0.0,3.65,17.44
1759.5682000000002,484.158,233.5463,0.0,3.42,17.12
1786.0734999999997,495.4867,237.0643,0.0,3.39,16.95
1843.3531,515.5421,244.667,0.0,3.37,16.92
1948.4407,542.7314,258.6152,0.0,3.35,16.89
2101.4161,594.8383,278.9196,5.55,3.24,16.82
2255.154,633.2608,299.32509999999996,30.96,3.28,17.02
2399.9836999999998,665.7957000000001,318.54830000000004,67.48,3.25,17.58
2528.3899,701.4177999999999,335.5915,117.39,3.03,18.49
2612.5196,692.2905999999999,346.75800000000004,161.99,2.98,19.8
2654.5071999999996,697.4191000000001,352.33099999999996,221.77,3.12,21.37
2676.6977,688.1293000000001,355.2763,266.02,3.31,22.93
2678.4952999999996,676.4875,355.51489999999995,306.07,3.34,24.03
2658.0252,668.3145999999999,352.7979,297.77,3.29,24.8
2621.7992,656.2443,347.9897,380.18,3.19,25.37
2568.8206,640.0814,340.95779999999996,310.98,3.08,25.69
2493.0095,612.7420999999999,330.8955,295.53,3.01,25.79
2403.9552,604.4331,319.0754,272.89,2.9,25.71
2318.2743,582.8901,307.703,174.35,2.77,25.27
2224.0525,564.2248,295.197,99.19,2.5,24.19
2125.8327,546.5122,282.1604,36.32,2.34,21.63
2055.0504,532.9587,272.7655,0.0,2.91,19.73
1996.6195,522.3164999999999,265.01,0.0,3.17,19.12
1925.7587000000003,488.55009999999993,255.6047,0.0,3.24,18.57
1874.9598999999998,456.5988,248.8622,0.0,3.07,17.95
1759.5682000000002,406.6318,233.5463,0.0,2.87,17.43
1786.0734999999997,400.6503,237.0643,0.0,2.82,17.14
1843.3531,409.3342,244.667,0.0,3.1,17.23
1948.4407,445.87729999999993,258.6152,0.0,3.63,17.58
2101.4161,466.63950000000006,278.9196,0.0,3.5,17.7
2255.154,528.8036,299.32509999999996,33.22,2.88,17.9
2399.9836999999998,467.8667,318.54830000000004,45.19,2.29,18.2
2528.3899,435.77060000000006,335.5915,101.87,1.78,18.9
2612.5196,367.62940000000003,346.75800000000004,136.6,1.62,20.24
2654.5071999999996,295.5664,352.33099999999996,185.05,1.89,21.6
2676.6977,246.6297,355.2763,263.9,2.33,22.52
2678.4952999999996,207.4573,355.51489999999995,354.62,2.77,23.46
2658.0252,217.8834,352.7979,449.14,2.99,24.03
2621.7992,203.0661,347.9897,462.32,2.99,24.05
2568.8206,222.17950000000002,340.95779999999996,410.7,3.18,24.03
2493.0095,207.1732,330.8955,356.77,3.12,23.74
2403.9552,237.7944,319.0754,242.17,3.19,23.68
2318.2743,224.0809,307.703,158.58,3.07,23.12
2224.0525,240.09949999999998,295.197,74.35,2.85,21.86
2125.8327,267.9223,282.1604,27.27,2.65,19.89
2055.0504,296.1483,272.7655,0.0,3.06,18.3
1996.6195,326.0741,265.01,0.0,3.3,17.43
1925.7587000000003,294.9212,255.6047,0.0,3.02,16.76
1874.9598999999998,297.7327,248.8622,0.0,2.65,16.22
1759.5682000000002,289.3485,233.5463,0.0,2.28,15.83
1786.0734999999997,323.974,237.0643,0.0,2.01,15.58
1843.3531,369.7665,244.667,0.0,1.9,15.37
1948.4407,423.865,258.6152,0.0,1.93,15.08
2101.4161,478.5097,278.9196,0.0,2.04,14.74
2255.154,503.32630000000006,299.32509999999996,41.84,2.73,15.55
2399.9836999999998,486.84619999999995,318.54830000000004,141.47,3.09,16.76
2528.3899,450.0527,335.5915,259.94,3.41,18.96
2612.5196,447.3189,346.75800000000004,400.06,3.58,20.37
2654.5071999999996,319.55760000000004,352.33099999999996,526.38,3.64,21.3
2676.6977,243.60569999999998,355.2763,565.67,3.59,22.1
2678.4952999999996,204.43129999999996,355.51489999999995,470.82,3.32,22.76
2658.0252,187.8546,352.7979,466.55,2.82,23.32
2621.7992,161.5988,347.9897,429.54,2.15,23.54
2568.8206,138.0186,340.95779999999996,407.72,1.41,23.8
2493.0095,142.3949,330.8955,377.2,1.01,23.89
2403.9552,140.0241,319.0754,288.02,0.92,23.76
2318.2743,137.6524,307.703,182.2,0.7,23.44
2224.0525,172.2594,295.197,102.2,0.37,22.91
2125.8327,234.29940000000002,282.1604,31.34,0.48,21.3
2055.0504,238.10649999999998,272.7655,0.0,1.15,19.66
1996.6195,265.17130000000003,265.01,0.0,1.48,18.77
1925.7587000000003,284.0432,255.6047,0.0,1.58,18.03
1874.9598999999998,321.033,248.8622,0.0,1.59,17.35
1759.5682000000002,323.142,233.5463,0.0,1.46,16.84
1786.0734999999997,366.3477,237.0643,0.0,1.2,16.34
1843.3531,421.82919999999996,244.667,0.0,0.98,15.88
1948.4407,459.0847,258.6152,0.0,0.83,15.47
2101.4161,499.87620000000004,278.9196,0.0,0.69,15.33
2255.154,523.7082,299.32509999999996,37.07,0.58,16.12
2399.9836999999998,500.403,318.54830000000004,96.23,0.8,17.13
2528.3899,450.0527,335.5915,177.1,0.91,19.16
2612.5196,414.8528,346.75800000000004,268.65,0.82,21.01
2654.5071999999996,367.5401,352.33099999999996,370.01,0.96,22.08
2676.6977,310.13309999999996,355.2763,450.85,1.01,22.7
2678.4952999999996,240.7433,355.51489999999995,519.3,0.94,23.05
2658.0252,223.88909999999998,352.7979,478.05,0.9,22.92
2621.7992,206.02810000000002,347.9897,447.73,0.97,22.9
2568.8206,198.9627,340.95779999999996,298.58,1.36,22.69
2493.0095,181.8252,330.8955,318.76,1.93,22.48
2403.9552,194.34099999999998,319.0754,242.43,2.55,21.89
2318.2743,221.46189999999999,307.703,171.75,2.89,21.08
2224.0525,240.09949999999998,295.197,101.46,2.83,20.05
2125.8327,272.7256,282.1604,29.86,2.59,18.77
2055.0504,312.4,272.7655,0.0,2.59,17.73
1996.6195,341.86369999999994,265.01,0.0,2.51,17.05
1925.7587000000003,321.0285,255.6047,0.0,2.2,16.33
1874.9598999999998,327.3877,248.8622,0.0,2.04,15.61
2228.0138,429.30780000000004,295.7228,0.0,1.9,15.05
2043.7307999999998,426.12339999999995,271.263,0.0,1.85,14.65
1859.4479000000001,402.4047,246.8033,0.0,1.94,14.2
1761.539,409.0772,233.80790000000002,0.0,2.07,13.69
1663.6301,399.4965,220.8125,0.0,2.11,13.35
1565.7212,372.4473,207.81709999999998,53.62,1.91,14.65
1602.5401000000002,344.99659999999994,212.7041,160.85,2.18,16.4
1639.3591000000001,291.8054,217.59099999999998,281.78,1.97,18.65
1643.918,242.47259999999997,218.19619999999998,413.98,1.48,20.44
1648.4770999999998,204.0357,218.8013,522.35,1.14,21.68
1653.0360999999998,176.5875,219.4064,609.55,1.35,22.61
1606.5137,138.9487,213.2315,537.65,1.8,23.23
1559.9913000000001,126.11309999999999,207.0566,660.03,2.24,23.55
1495.3869,100.6175,198.4817,562.9,2.59,23.74
1430.7825,93.03779999999999,189.9068,500.81,2.89,23.84
1366.1781,90.38029999999999,181.3319,423.07,3.23,23.48
1330.1542000000002,87.99700000000001,176.5505,308.07,3.64,22.97
1294.1302,92.9241,171.769,193.26,4.0,22.27
1280.3538,136.7753,169.9405,100.81,4.02,21.26
1266.5774000000001,163.92170000000002,168.112,30.95,3.58,19.51
1252.8011,190.44549999999998,166.28349999999998,0.0,3.7,17.79
1254.6778,186.4784,166.53259999999997,0.0,3.88,16.87
1256.5546000000002,192.43560000000002,166.78169999999997,0.0,3.5,15.99
1241.4358,205.5477,164.7749,0.0,3.01,15.19
1226.3168999999998,212.7424,162.7682,0.0,2.62,14.55
1211.1981,226.53960000000004,160.76149999999998,0.0,2.43,14.03
1189.0524,241.204,157.82209999999998,0.0,2.33,13.58
1166.9067,252.5313,154.8828,0.0,2.3,13.19
1181.4756,254.34940000000003,156.8165,0.0,2.26,12.94
1196.0446000000002,266.9443,158.7502,49.1,2.3,14.48
1210.6135,234.63629999999998,160.6839,112.04,3.11,16.39
1251.7078999999999,212.90490000000003,166.1384,186.74,3.53,18.08
1292.8020999999999,190.6841,171.59279999999998,265.35,3.94,19.19
1315.2967999999998,159.8254,174.5785,322.14,4.31,20.08
1337.7915,118.72939999999998,177.56419999999997,345.04,4.55,20.94
1360.2862,105.3582,180.5499,334.79,4.67,21.52
1335.8113999999998,95.917,177.3014,308.82,4.62,21.83
1311.3367,79.3449,174.0528,354.14,4.49,22.34
1308.6468,77.70360000000001,173.69580000000002,326.05,4.26,22.71
1305.9569000000001,67.2162,173.33880000000002,305.39,4.02,22.77
1303.267,92.10770000000001,172.9818,260.73,3.71,22.4
1356.8483,111.2234,180.0936,166.0,3.4,21.9
1410.4295000000002,142.7037,187.2054,89.76,2.62,21.02
1427.842,175.1141,189.5165,27.64,1.87,19.08
1445.2545,214.80309999999997,191.8277,0.0,2.03,17.41
1462.6670000000001,242.1775,194.1388,0.0,1.84,16.76
1483.26,274.0741,196.8721,0.0,1.62,16.36
1503.8529,296.5677,199.6054,0.0,1.55,15.91
1759.5682000000002,345.0083,233.5463,0.0,1.68,15.3
1786.0734999999997,382.49010000000004,237.0643,0.0,1.98,14.56
1843.3531,401.00409999999994,244.667,0.0,2.26,13.98
1948.4407,445.87729999999993,258.6152,0.0,2.32,13.85
2101.4161,473.76160000000004,278.9196,0.0,2.24,14.08
2255.154,462.5625,299.32509999999996,37.94,2.14,14.76
2399.9836999999998,454.31,318.54830000000004,120.12,2.54,15.75
2528.3899,412.9193,335.5915,239.8,2.79,16.72
2612.5196,361.7264,346.75800000000004,362.66,2.8,18.64
2654.5071999999996,307.562,352.33099999999996,462.42,2.96,21.48
2676.6977,270.8214,355.2763,424.01,2.95,23.01
2678.4952999999996,234.69129999999998,355.51489999999995,436.86,2.83,23.97
2658.0252,280.94370000000004,352.7979,334.38,2.53,24.48
2621.7992,286.0007,347.9897,346.98,2.0,24.79
2568.8206,291.82980000000003,340.95779999999996,202.0,1.41,24.89
2493.0095,283.2174,330.8955,186.19,1.07,24.72
2403.9552,270.3845,319.0754,138.84,0.83,24.62
2318.2743,273.8428,307.703,94.47,0.86,24.17
2224.0525,265.2255,295.197,62.14,0.98,23.26
2125.8327,265.5207,282.1604,20.96,1.02,21.69
2055.0504,344.90340000000003,272.7655,0.0,1.51,20.13
1996.6195,348.6307,265.01,0.0,2.09,18.87
1925.7587000000003,351.48699999999997,255.6047,0.0,2.67,18.01
1874.9598999999998,348.5698,248.8622,0.0,3.33,17.62
1759.5682000000002,329.1055,233.5463,0.0,3.41,17.05
1786.0734999999997,336.0808,237.0643,0.0,2.97,16.3
1843.3531,351.02389999999997,244.667,0.0,2.61,15.58
1948.4407,373.2367,258.6152,0.0,2.73,15.31
2101.4161,402.5401,278.9196,0.0,2.92,15.45
2255.154,429.44190000000003,299.32509999999996,40.41,3.32,16.39
2399.9836999999998,462.44399999999996,318.54830000000004,121.41,3.84,17.42
2528.3899,484.32980000000003,335.5915,231.67,4.05,19.12
2612.5196,497.4938,346.75800000000004,352.47,4.79,20.82
2654.5071999999996,484.4972,352.33099999999996,438.89,5.5,21.8
2676.6977,470.4035,355.2763,447.62,6.08,22.47
2678.4952999999996,458.6154,355.51489999999995,477.56,6.43,22.99
2658.0252,383.04150000000004,352.7979,607.34,6.49,23.44
2621.7992,348.20160000000004,347.9897,566.78,6.37,23.92
2568.8206,317.94870000000003,340.95779999999996,506.25,5.97,24.02
2493.0095,297.2996,330.8955,398.33,5.08,23.48
2403.9552,305.6905,319.0754,263.48,3.9,22.65
2318.2743,286.938,307.703,167.27,2.84,22.03
2224.0525,282.8137,295.197,80.34,2.09,21.15
2125.8327,313.55339999999995,282.1604,23.48,1.95,19.2
2055.0504,358.83340000000004,272.7655,0.0,2.07,17.96
1996.6195,393.7439,265.01,0.0,1.9,17.44
1925.7587000000003,416.75509999999997,255.6047,0.0,1.55,17.18
1874.9598999999998,418.47090000000003,248.8622,0.0,0.92,17.36
1759.5682000000002,410.6075,233.5463,0.0,0.07,17.38
1786.0734999999997,436.9706,237.0643,0.0,0.91,16.57
1843.3531,469.7269,244.667,0.0,1.68,15.58
1948.4407,503.1093,258.6152,0.0,2.14,15.1
2101.4161,533.1129,278.9196,0.0,2.42,15.0
2255.154,567.0197000000001,299.32509999999996,27.41,2.92,15.86
2399.9836999999998,562.7642,318.54830000000004,98.47,3.78,16.84
2528.3899,558.5967,335.5915,147.86,3.7,17.62
2612.5196,473.8821,346.75800000000004,173.91,3.79,18.55
2654.5071999999996,352.5456,352.33099999999996,181.79,4.06,19.08
2676.6977,285.94129999999996,355.2763,367.46,4.29,19.74
2678.4952999999996,249.82129999999998,355.51489999999995,415.73,4.57,21.05
2658.0252,241.9064,352.7979,516.07,5.02,22.51
2621.7992,268.229,347.9897,478.73,5.54,23.28
2568.8206,309.2424,340.95779999999996,441.16,5.69,23.52
2493.0095,376.1602,330.8955,384.93,5.72,23.23
2403.9552,403.4608,319.0754,284.0,5.59,22.62
2318.2743,407.41409999999996,307.703,172.13,5.12,21.73
2224.0525,413.4689,295.197,84.61,3.7,20.64
2125.8327,400.0123,282.1604,22.51,2.37,18.49
2055.0504,372.76340000000005,272.7655,0.0,2.44,16.87
1996.6195,364.4203,265.01,0.0,2.43,16.15
1925.7587000000003,351.48699999999997,255.6047,0.0,2.49,15.37
1874.9598999999998,346.45160000000004,248.8622,0.0,2.59,14.73
1759.5682000000002,329.1055,233.5463,0.0,2.68,14.23
1786.0734999999997,338.09860000000003,237.0643,0.0,2.77,13.87
1843.3531,361.4365,244.667,0.0,2.94,13.62
1948.4407,375.4379,258.6152,0.0,3.24,13.48
2101.4161,414.4103,278.9196,0.0,3.75,13.47
2255.154,444.7283,299.32509999999996,41.11,4.87,14.29
2399.9836999999998,476.0008,318.54830000000004,139.02,5.26,15.55
2528.3899,495.75550000000004,335.5915,242.15,6.11,17.67
2612.5196,521.1056,346.75800000000004,368.46,7.31,19.55
2654.5071999999996,505.48949999999996,352.33099999999996,493.11,7.82,20.76
2676.6977,437.1398,355.2763,532.55,8.03,21.56
2678.4952999999996,428.35540000000003,355.51489999999995,571.67,8.19,22.09
2658.0252,401.05870000000004,352.7979,559.81,8.14,22.33
2621.7992,377.8211,347.9897,432.66,7.96,22.33
2568.8206,358.57800000000003,340.95779999999996,401.98,7.77,22.3
2493.0095,339.5464,330.8955,324.05,7.59,22.15
2403.9552,324.7014,319.0754,312.55,7.23,21.83
2318.2743,326.2237,307.703,223.12,6.47,21.19
2224.0525,323.01529999999997,295.197,117.88,5.35,20.26
2125.8327,330.3649,282.1604,28.87,3.75,18.41
2055.0504,335.6167,272.7655,0.0,3.05,16.45
1996.6195,344.11940000000004,265.01,0.0,2.95,15.58
1925.7587000000003,342.7845,255.6047,0.0,2.8,14.76
1874.9598999999998,346.45160000000004,248.8622,0.0,2.72,14.1
1759.5682000000002,333.08119999999997,233.5463,0.0,2.64,13.52
1786.0734999999997,350.2054,237.0643,0.0,2.51,13.01
1843.3531,373.9315,244.667,0.0,2.41,12.62
1948.4407,390.8465,258.6152,0.0,2.34,12.37
2101.4161,435.7768,278.9196,0.0,2.18,12.21
2255.154,462.5625,299.32509999999996,52.82,1.76,13.11
2399.9836999999998,481.42350000000005,318.54830000000004,177.19,2.03,15.25
2528.3899,470.0477,335.5915,294.08,1.73,16.75
2612.5196,444.3675,346.75800000000004,419.71,2.12,18.0
2654.5071999999996,406.5258,352.33099999999996,487.37,2.65,19.28
2676.6977,388.75629999999995,355.2763,510.59,3.02,21.02
2678.4952999999996,361.7834,355.51489999999995,577.08,3.31,22.44
2658.0252,347.00699999999995,352.7979,518.84,3.51,23.49
2621.7992,351.16360000000003,347.9897,404.42,3.78,24.16
2568.8206,326.6549,340.95779999999996,305.93,4.25,24.87
2493.0095,297.2996,330.8955,234.4,4.43,25.04
2403.9552,408.8925,319.0754,147.96,3.6,24.29
2318.2743,326.2237,307.703,94.3,3.66,23.36
2224.0525,360.7043,295.197,51.63,4.09,21.83
2125.8327,375.996,282.1604,13.08,5.13,20.51
2055.0504,393.65840000000003,272.7655,0.0,5.72,19.65
1996.6195,400.5109,265.01,0.0,5.81,19.13
1925.7587000000003,399.3503,255.6047,0.0,5.66,18.93
1874.9598999999998,401.5252,248.8622,0.0,5.91,19.29
2228.0138,494.7518,295.7228,0.0,6.11,19.55
2043.7307999999998,465.3743999999999,271.263,0.0,5.88,19.41
1859.4479000000001,427.61300000000006,246.8033,0.0,5.49,19.26
1761.539,415.0475,233.80790000000002,0.0,6.01,19.37
1663.6301,401.37589999999994,220.8125,0.0,6.16,19.3
1565.7212,368.9096,207.81709999999998,31.55,5.88,19.1
1602.5401000000002,355.8593,212.7041,115.11,5.96,19.63
1639.3591000000001,330.6984,217.59099999999998,253.21,6.69,20.65
1643.918,303.7602,218.19619999999998,379.7,7.6,21.8
1648.4770999999998,282.25440000000003,218.8013,509.64,8.1,22.51
1653.0360999999998,258.7575,219.4064,482.05,8.6,23.0
1606.5137,240.58540000000002,213.2315,463.34,9.11,23.73
1559.9913000000001,238.90560000000002,207.0566,445.53,9.48,24.35
1495.3869,232.3905,198.4817,376.34,9.78,24.66
1430.7825,201.3374,189.9068,432.91,9.81,24.83
1366.1781,210.7674,181.3319,336.08,9.46,24.65
1330.1542000000002,218.7343,176.5505,246.31,9.01,24.21
1294.1302,217.1966,171.769,167.62,8.18,23.51
1280.3538,222.1168,169.9405,86.77,6.59,22.47
1266.5774000000001,232.605,168.112,21.28,5.45,20.78
1252.8011,238.567,166.28349999999998,0.0,5.62,19.63
1254.6778,261.6037,166.53259999999997,0.0,5.84,18.89
1256.5546000000002,280.4495,166.78169999999997,0.0,5.96,18.23
1241.4358,286.8926,164.7749,0.0,6.13,17.78
1226.3168999999998,293.0966,162.7682,0.0,6.08,17.26
1211.1981,294.9565,160.76149999999998,0.0,5.69,16.58
1189.0524,297.6234,157.82209999999998,0.0,5.77,16.12
1166.9067,298.6718,154.8828,0.0,5.64,15.58
1181.4756,291.7226,156.8165,0.0,5.41,14.92
1196.0446000000002,284.5102,158.7502,43.91,5.87,15.0
1210.6135,278.402,160.6839,164.02,6.28,16.24
1251.7078999999999,265.2267,166.1384,314.77,7.83,18.17
1292.8020999999999,256.4079,171.59279999999998,475.7,8.32,19.44
1315.2967999999998,260.8695,174.5785,599.98,8.38,20.26
1337.7915,278.93309999999997,177.56419999999997,656.28,8.52,21.1
1360.2862,285.1601,180.5499,728.63,8.51,21.81
1335.8113999999998,278.52029999999996,177.3014,717.73,8.22,21.86
1311.3367,263.04690000000005,174.0528,453.66,7.78,22.18
1308.6468,237.37400000000002,173.69580000000002,413.55,7.23,22.77
1305.9569000000001,233.93540000000002,173.33880000000002,429.11,6.66,23.26
1303.267,248.17700000000002,172.9818,270.91,5.2,22.33
1356.8483,270.6434,180.0936,162.34,3.39,21.11
1410.4295000000002,279.73760000000004,187.2054,76.43,2.56,20.2
1427.842,309.0005,189.5165,17.38,2.54,18.38
1445.2545,332.36190000000005,191.8277,0.0,2.88,16.66
1462.6670000000001,351.23800000000006,194.1388,0.0,2.96,16.08
1483.26,362.88599999999997,196.8721,0.0,2.94,15.78
1503.8529,359.4293,199.6054,0.0,2.95,15.37
1759.5682000000002,434.4617,233.5463,0.0,2.97,14.97
1786.0734999999997,430.9171999999999,237.0643,0.0,3.05,14.53
1843.3531,446.8193,244.667,0.0,3.24,13.97
1948.4407,481.097,258.6152,0.0,3.59,13.57
2101.4161,516.4946,278.9196,0.0,3.81,13.17
2255.154,551.7332,299.32509999999996,34.26,4.53,13.58
2399.9836999999998,576.321,318.54830000000004,156.16,4.92,14.97
2528.3899,587.1609000000001,335.5915,306.61,6.01,17.28
2612.5196,591.9407,346.75800000000004,458.39,7.0,18.98
2654.5071999999996,577.4630999999999,352.33099999999996,593.55,7.35,20.27
2676.6977,570.1945,355.2763,679.59,7.3,21.44
2678.4952999999996,558.4734,355.51489999999995,707.67,7.02,22.43
2658.0252,578.2284000000001,352.7979,574.05,6.65,23.12
2621.7992,552.5761,347.9897,570.28,6.2,23.5
2568.8206,529.8017,340.95779999999996,523.58,5.7,23.63
2493.0095,519.7991999999999,330.8955,423.71,5.24,23.43
